"account_id";"district_id";"frequency";"date"
778;68;"POPLATEK MESICNE";251026
3811;1;"POPLATEK MESICNE";251026
1855;34;"POPLATEK MESICNE";251027
224;15;"POPLATEK MESICNE";251027
281;1;"POPLATEK MESICNE";251027
9201;69;"POPLATEK MESICNE";251028
888;54;"POPLATEK MESICNE";251028
4715;8;"POPLATEK MESICNE";251028
3956;6;"POPLATEK MESICNE";251028
4375;39;"POPLATEK MESICNE";251028
2418;64;"POPLATEK MESICNE";251029
806;13;"POPLATEK MESICNE";251029
65;36;"POPLATEK MESICNE";251029
2279;2;"POPLATEK TYDNE";251030
1478;5;"POPLATEK MESICNE";251030
3228;29;"POPLATEK MESICNE";251030
221;19;"POPLATEK MESICNE";251030
3022;64;"POPLATEK MESICNE";251030
122;31;"POPLATEK MESICNE";251030
6265;5;"POPLATEK MESICNE";251101
1683;77;"POPLATEK MESICNE";251101
6440;1;"POPLATEK MESICNE";251101
926;36;"POPLATEK MESICNE";251101
2685;67;"POPLATEK MESICNE";251101
3557;72;"POPLATEK MESICNE";251102
1663;55;"POPLATEK MESICNE";251102
255;68;"POPLATEK MESICNE";251103
2193;44;"POPLATEK MESICNE";251103
9455;73;"POPLATEK MESICNE";251103
2130;46;"POPLATEK MESICNE";251104
714;23;"POPLATEK MESICNE";251104
3615;46;"POPLATEK MESICNE";251105
1324;42;"POPLATEK MESICNE";251105
431;18;"POPLATEK MESICNE";251105
11328;54;"POPLATEK MESICNE";251105
3626;51;"POPLATEK MESICNE";251105
1899;26;"POPLATEK MESICNE";251105
91;17;"POPLATEK MESICNE";251106
4753;1;"POPLATEK MESICNE";251107
9528;19;"POPLATEK MESICNE";251107
9333;36;"POPLATEK MESICNE";251108
2107;70;"POPLATEK MESICNE";251109
3224;55;"POPLATEK MESICNE";251110
829;59;"POPLATEK MESICNE";251110
511;14;"POPLATEK MESICNE";251110
3560;57;"POPLATEK MESICNE";251110
1555;34;"POPLATEK MESICNE";251110
2160;72;"POPLATEK MESICNE";251110
4383;73;"POPLATEK MESICNE";251110
2517;55;"POPLATEK PO OBRATU";251110
3819;69;"POPLATEK MESICNE";251111
6157;34;"POPLATEK MESICNE";251111
1326;52;"POPLATEK MESICNE";251111
4286;43;"POPLATEK MESICNE";251111
3498;31;"POPLATEK MESICNE";251112
2258;3;"POPLATEK MESICNE";251112
3177;74;"POPLATEK MESICNE";251112
1638;6;"POPLATEK TYDNE";251112
3589;5;"POPLATEK MESICNE";251113
2967;38;"POPLATEK MESICNE";251113
3437;1;"POPLATEK MESICNE";251113
4102;60;"POPLATEK MESICNE";251113
2032;36;"POPLATEK MESICNE";251114
570;3;"POPLATEK MESICNE";251114
993;6;"POPLATEK MESICNE";251114
3884;1;"POPLATEK MESICNE";251114
3765;32;"POPLATEK MESICNE";251114
2385;60;"POPLATEK MESICNE";251115
63;22;"POPLATEK MESICNE";251116
1991;1;"POPLATEK MESICNE";251116
3291;45;"POPLATEK MESICNE";251116
3376;58;"POPLATEK MESICNE";251117
1260;5;"POPLATEK MESICNE";251117
1021;42;"POPLATEK MESICNE";251117
48;21;"POPLATEK MESICNE";251117
4069;38;"POPLATEK MESICNE";251117
3564;14;"POPLATEK MESICNE";251117
1320;58;"POPLATEK MESICNE";251118
530;54;"POPLATEK MESICNE";251119
508;74;"POPLATEK MESICNE";251119
341;28;"POPLATEK MESICNE";251119
3256;40;"POPLATEK MESICNE";251119
4033;57;"POPLATEK MESICNE";251119
5878;76;"POPLATEK MESICNE";251119
77;63;"POPLATEK MESICNE";251119
1546;15;"POPLATEK MESICNE";251120
2826;35;"POPLATEK MESICNE";251120
797;57;"POPLATEK MESICNE";251120
513;58;"POPLATEK MESICNE";251121
1549;21;"POPLATEK MESICNE";251121
3093;16;"POPLATEK MESICNE";251121
10905;32;"POPLATEK MESICNE";251121
2234;3;"POPLATEK MESICNE";251121
2285;36;"POPLATEK MESICNE";251121
3809;1;"POPLATEK MESICNE";251121
3517;26;"POPLATEK MESICNE";251122
2264;41;"POPLATEK MESICNE";251122
8688;66;"POPLATEK MESICNE";251122
546;8;"POPLATEK MESICNE";251123
3862;1;"POPLATEK MESICNE";251123
2898;54;"POPLATEK MESICNE";251123
3282;1;"POPLATEK MESICNE";251124
330;42;"POPLATEK MESICNE";251124
1242;74;"POPLATEK PO OBRATU";251124
1393;1;"POPLATEK MESICNE";251124
2303;41;"POPLATEK MESICNE";251124
3708;64;"POPLATEK MESICNE";251124
209;37;"POPLATEK MESICNE";251124
8094;67;"POPLATEK MESICNE";251124
2601;70;"POPLATEK MESICNE";251124
7;60;"POPLATEK MESICNE";251124
1347;8;"POPLATEK MESICNE";251124
8523;54;"POPLATEK MESICNE";251125
2398;70;"POPLATEK MESICNE";251125
1712;44;"POPLATEK MESICNE";251125
1943;9;"POPLATEK MESICNE";251126
2090;40;"POPLATEK MESICNE";251126
2636;18;"POPLATEK MESICNE";251126
14;47;"POPLATEK MESICNE";251127
549;5;"POPLATEK MESICNE";251127
143;21;"POPLATEK MESICNE";251127
79;3;"POPLATEK MESICNE";251129
3799;74;"POPLATEK MESICNE";251129
1460;54;"POPLATEK MESICNE";251129
7745;2;"POPLATEK MESICNE";251129
1435;1;"POPLATEK MESICNE";251201
3507;9;"POPLATEK MESICNE";251201
712;72;"POPLATEK MESICNE";251201
10280;69;"POPLATEK MESICNE";251201
1754;52;"POPLATEK MESICNE";251201
805;10;"POPLATEK MESICNE";251202
3377;74;"POPLATEK MESICNE";251202
1296;50;"POPLATEK MESICNE";251202
2916;6;"POPLATEK MESICNE";251203
3018;34;"POPLATEK MESICNE";251203
249;28;"POPLATEK MESICNE";251203
3602;18;"POPLATEK MESICNE";251203
3856;45;"POPLATEK MESICNE";251203
2544;38;"POPLATEK MESICNE";251204
599;54;"POPLATEK MESICNE";251204
2590;47;"POPLATEK MESICNE";251204
2589;10;"POPLATEK MESICNE";251204
2545;1;"POPLATEK MESICNE";251204
1735;42;"POPLATEK MESICNE";251204
3312;30;"POPLATEK MESICNE";251204
2060;13;"POPLATEK MESICNE";251205
2115;8;"POPLATEK MESICNE";251205
24;74;"POPLATEK MESICNE";251205
1083;45;"POPLATEK MESICNE";251206
2286;70;"POPLATEK MESICNE";251206
7176;1;"POPLATEK MESICNE";251207
8225;50;"POPLATEK MESICNE";251207
664;1;"POPLATEK MESICNE";251208
5133;68;"POPLATEK TYDNE";251208
880;26;"POPLATEK MESICNE";251208
1482;38;"POPLATEK MESICNE";251208
3290;19;"POPLATEK MESICNE";251209
2963;31;"POPLATEK MESICNE";251209
1361;46;"POPLATEK MESICNE";251209
3430;9;"POPLATEK MESICNE";251210
11096;28;"POPLATEK MESICNE";251210
3090;1;"POPLATEK MESICNE";251210
5817;77;"POPLATEK PO OBRATU";251210
1587;1;"POPLATEK MESICNE";251211
905;35;"POPLATEK MESICNE";251211
980;1;"POPLATEK MESICNE";251211
1218;1;"POPLATEK MESICNE";251212
561;11;"POPLATEK MESICNE";251212
4631;77;"POPLATEK PO OBRATU";251212
1055;29;"POPLATEK MESICNE";251212
9153;9;"POPLATEK MESICNE";251212
1368;22;"POPLATEK MESICNE";251212
3452;63;"POPLATEK MESICNE";251213
3450;1;"POPLATEK MESICNE";251213
1557;66;"POPLATEK MESICNE";251213
1316;42;"POPLATEK MESICNE";251213
3893;42;"POPLATEK MESICNE";251213
2873;70;"POPLATEK MESICNE";251213
3962;54;"POPLATEK MESICNE";251213
2376;71;"POPLATEK MESICNE";251214
2995;51;"POPLATEK MESICNE";251214
3984;51;"POPLATEK MESICNE";251214
659;63;"POPLATEK MESICNE";251214
3137;39;"POPLATEK MESICNE";251215
505;64;"POPLATEK MESICNE";251216
1817;10;"POPLATEK MESICNE";251216
3125;37;"POPLATEK MESICNE";251216
2734;53;"POPLATEK MESICNE";251216
2386;12;"POPLATEK MESICNE";251217
3411;19;"POPLATEK MESICNE";251217
4794;72;"POPLATEK MESICNE";251218
2827;70;"POPLATEK MESICNE";251218
3024;1;"POPLATEK MESICNE";251218
1618;6;"POPLATEK MESICNE";251218
6510;74;"POPLATEK MESICNE";251218
7465;1;"POPLATEK TYDNE";251219
1362;1;"POPLATEK MESICNE";251219
3182;6;"POPLATEK MESICNE";251220
765;12;"POPLATEK MESICNE";251220
3412;31;"POPLATEK MESICNE";251220
2610;54;"POPLATEK MESICNE";251220
4454;63;"POPLATEK MESICNE";251221
595;20;"POPLATEK MESICNE";251221
1391;15;"POPLATEK MESICNE";251221
3438;35;"POPLATEK MESICNE";251221
1553;59;"POPLATEK MESICNE";251221
10645;2;"POPLATEK MESICNE";251221
2531;51;"POPLATEK MESICNE";251221
1081;64;"POPLATEK MESICNE";251221
2441;47;"POPLATEK MESICNE";251222
193;69;"POPLATEK MESICNE";251222
3390;12;"POPLATEK TYDNE";251222
3393;4;"POPLATEK MESICNE";251222
440;29;"POPLATEK MESICNE";251222
2356;34;"POPLATEK TYDNE";251223
333;73;"POPLATEK MESICNE";251223
1884;54;"POPLATEK MESICNE";251224
434;1;"POPLATEK MESICNE";251224
2875;19;"POPLATEK MESICNE";251224
2532;38;"POPLATEK MESICNE";251224
3029;42;"POPLATEK MESICNE";251224
2699;73;"POPLATEK MESICNE";251225
935;23;"POPLATEK MESICNE";251225
2777;62;"POPLATEK MESICNE";251225
1659;46;"POPLATEK MESICNE";251225
252;19;"POPLATEK MESICNE";251226
7045;51;"POPLATEK MESICNE";251226
3941;7;"POPLATEK MESICNE";251226
2761;1;"POPLATEK MESICNE";251226
7966;54;"POPLATEK MESICNE";251227
2408;26;"POPLATEK MESICNE";251227
592;23;"POPLATEK MESICNE";251227
1195;42;"POPLATEK MESICNE";251227
2261;1;"POPLATEK TYDNE";251227
8341;64;"POPLATEK MESICNE";251227
6706;38;"POPLATEK MESICNE";251228
2507;62;"POPLATEK MESICNE";251228
3387;25;"POPLATEK TYDNE";251228
3991;1;"POPLATEK MESICNE";251228
1056;1;"POPLATEK TYDNE";251228
2852;70;"POPLATEK MESICNE";251229
3043;1;"POPLATEK MESICNE";251229
10404;1;"POPLATEK MESICNE";251230
528;17;"POPLATEK MESICNE";251230
9424;54;"POPLATEK MESICNE";251230
3190;1;"POPLATEK MESICNE";251230
1390;69;"POPLATEK MESICNE";251230
1988;72;"POPLATEK MESICNE";251230
2362;16;"POPLATEK MESICNE";251230
2064;54;"POPLATEK MESICNE";251230
2689;70;"POPLATEK MESICNE";250101
9730;54;"POPLATEK MESICNE";250101
1387;67;"POPLATEK MESICNE";250101
2637;70;"POPLATEK MESICNE";250101
1221;45;"POPLATEK MESICNE";250102
1860;70;"POPLATEK MESICNE";250102
3540;18;"POPLATEK MESICNE";250103
263;64;"POPLATEK TYDNE";250103
4660;63;"POPLATEK MESICNE";250103
294;7;"POPLATEK MESICNE";250105
4354;38;"POPLATEK MESICNE";250108
3639;4;"POPLATEK MESICNE";250108
1677;69;"POPLATEK MESICNE";250108
2653;66;"POPLATEK MESICNE";250108
3870;38;"POPLATEK MESICNE";250108
17;1;"POPLATEK MESICNE";250108
537;34;"POPLATEK MESICNE";250108
10493;12;"POPLATEK MESICNE";250109
2964;72;"POPLATEK MESICNE";250109
752;23;"POPLATEK MESICNE";250110
6064;49;"POPLATEK MESICNE";250111
2981;46;"POPLATEK MESICNE";250111
3527;44;"POPLATEK MESICNE";250111
3005;42;"POPLATEK PO OBRATU";250111
11244;33;"POPLATEK MESICNE";250112
3470;8;"POPLATEK MESICNE";250112
3110;48;"POPLATEK MESICNE";250112
2300;36;"POPLATEK MESICNE";250113
10148;34;"POPLATEK MESICNE";250113
1707;75;"POPLATEK MESICNE";250113
512;68;"POPLATEK MESICNE";250114
9031;47;"POPLATEK MESICNE";250115
3375;9;"POPLATEK MESICNE";250115
2571;61;"POPLATEK MESICNE";250115
3304;36;"POPLATEK MESICNE";250116
3908;13;"POPLATEK MESICNE";250116
9549;4;"POPLATEK MESICNE";250117
4534;63;"POPLATEK MESICNE";250118
872;27;"POPLATEK MESICNE";250118
2854;1;"POPLATEK MESICNE";250118
2696;1;"POPLATEK MESICNE";250119
1214;39;"POPLATEK MESICNE";250119
1262;29;"POPLATEK MESICNE";250119
8320;51;"POPLATEK MESICNE";250119
3910;10;"POPLATEK MESICNE";250119
364;1;"POPLATEK MESICNE";250120
480;23;"POPLATEK MESICNE";250121
2535;61;"POPLATEK MESICNE";250121
9179;28;"POPLATEK MESICNE";250121
2299;1;"POPLATEK MESICNE";250121
6138;54;"POPLATEK MESICNE";250122
1840;21;"POPLATEK MESICNE";250122
3471;63;"POPLATEK MESICNE";250122
1651;34;"POPLATEK MESICNE";250123
320;47;"POPLATEK MESICNE";250123
3961;52;"POPLATEK MESICNE";250124
3379;63;"POPLATEK MESICNE";250124
4052;36;"POPLATEK TYDNE";250125
3964;25;"POPLATEK MESICNE";250125
3681;70;"POPLATEK MESICNE";250125
2229;1;"POPLATEK MESICNE";250127
8742;70;"POPLATEK MESICNE";250128
52;16;"POPLATEK MESICNE";250129
1853;7;"POPLATEK MESICNE";250129
3861;2;"POPLATEK MESICNE";250130
3067;46;"POPLATEK MESICNE";250130
3659;54;"POPLATEK MESICNE";250201
1356;39;"POPLATEK MESICNE";250201
1656;47;"POPLATEK MESICNE";250201
2103;48;"POPLATEK MESICNE";250201
1854;32;"POPLATEK MESICNE";250202
910;1;"POPLATEK MESICNE";250203
3794;20;"POPLATEK MESICNE";250203
3546;55;"POPLATEK MESICNE";250203
605;65;"POPLATEK MESICNE";250204
3990;77;"POPLATEK MESICNE";250204
2021;69;"POPLATEK MESICNE";250205
11231;1;"POPLATEK MESICNE";250205
4266;54;"POPLATEK MESICNE";250205
2455;30;"POPLATEK MESICNE";250206
3633;18;"POPLATEK MESICNE";250206
4026;58;"POPLATEK MESICNE";250206
3620;14;"POPLATEK MESICNE";250206
4550;56;"POPLATEK MESICNE";250206
1616;22;"POPLATEK MESICNE";250207
1498;62;"POPLATEK TYDNE";250207
598;1;"POPLATEK MESICNE";250208
2262;13;"POPLATEK MESICNE";250208
2126;1;"POPLATEK MESICNE";250209
1418;35;"POPLATEK MESICNE";250209
2537;27;"POPLATEK MESICNE";250209
159;70;"POPLATEK MESICNE";250211
11141;1;"POPLATEK TYDNE";250211
2477;11;"POPLATEK MESICNE";250211
1182;8;"POPLATEK MESICNE";250211
130;54;"POPLATEK MESICNE";250212
828;1;"POPLATEK MESICNE";250212
2042;31;"POPLATEK MESICNE";250212
4358;5;"POPLATEK MESICNE";250212
3565;30;"POPLATEK MESICNE";250212
796;1;"POPLATEK MESICNE";250213
2381;1;"POPLATEK MESICNE";250213
1430;26;"POPLATEK MESICNE";250213
2085;25;"POPLATEK MESICNE";250213
3059;1;"POPLATEK MESICNE";250215
3959;1;"POPLATEK TYDNE";250215
1068;52;"POPLATEK MESICNE";250215
10915;25;"POPLATEK TYDNE";250215
729;14;"POPLATEK MESICNE";250215
1141;28;"POPLATEK MESICNE";250216
1264;1;"POPLATEK MESICNE";250216
351;50;"POPLATEK MESICNE";250217
424;12;"POPLATEK MESICNE";250217
1037;1;"POPLATEK MESICNE";250218
2656;1;"POPLATEK MESICNE";250218
5445;72;"POPLATEK MESICNE";250219
3188;24;"POPLATEK MESICNE";250220
3236;52;"POPLATEK MESICNE";250220
2766;31;"POPLATEK MESICNE";250220
1447;65;"POPLATEK MESICNE";250220
3331;16;"POPLATEK MESICNE";250220
4268;77;"POPLATEK MESICNE";250220
1524;6;"POPLATEK MESICNE";250220
4746;54;"POPLATEK MESICNE";250221
3337;58;"POPLATEK PO OBRATU";250222
323;52;"POPLATEK MESICNE";250223
2016;1;"POPLATEK MESICNE";250223
226;70;"POPLATEK MESICNE";250223
5180;54;"POPLATEK MESICNE";250224
1619;38;"POPLATEK MESICNE";250224
2661;1;"POPLATEK MESICNE";250225
1818;54;"POPLATEK MESICNE";250225
2937;1;"POPLATEK MESICNE";250225
2194;54;"POPLATEK MESICNE";250225
1336;5;"POPLATEK MESICNE";250226
2325;55;"POPLATEK MESICNE";250226
292;49;"POPLATEK MESICNE";250226
2797;74;"POPLATEK MESICNE";250226
1736;74;"POPLATEK MESICNE";250226
2405;64;"POPLATEK MESICNE";250227
2415;16;"POPLATEK MESICNE";250227
3851;1;"POPLATEK MESICNE";250227
2782;1;"POPLATEK MESICNE";250227
195;70;"POPLATEK MESICNE";250227
2380;46;"POPLATEK MESICNE";250227
1928;70;"POPLATEK MESICNE";250302
3242;28;"POPLATEK MESICNE";250302
3541;70;"POPLATEK MESICNE";250302
3652;36;"POPLATEK MESICNE";250302
2024;20;"POPLATEK MESICNE";250302
919;62;"POPLATEK MESICNE";250303
1096;34;"POPLATEK MESICNE";250303
1215;65;"POPLATEK MESICNE";250304
6306;64;"POPLATEK MESICNE";250304
2089;29;"POPLATEK TYDNE";250305
850;25;"POPLATEK MESICNE";250307
1668;62;"POPLATEK MESICNE";250307
2224;46;"POPLATEK PO OBRATU";250308
3574;72;"POPLATEK MESICNE";250308
6061;1;"POPLATEK MESICNE";250308
2270;14;"POPLATEK MESICNE";250308
214;22;"POPLATEK MESICNE";250309
3031;51;"POPLATEK MESICNE";250310
1746;1;"POPLATEK MESICNE";250311
64;64;"POPLATEK MESICNE";250311
3842;1;"POPLATEK MESICNE";250312
3971;75;"POPLATEK MESICNE";250313
405;55;"POPLATEK MESICNE";250313
600;46;"POPLATEK MESICNE";250313
1740;57;"POPLATEK MESICNE";250313
2672;59;"POPLATEK MESICNE";250314
114;60;"POPLATEK MESICNE";250314
2760;10;"POPLATEK MESICNE";250314
2597;31;"POPLATEK MESICNE";250316
2908;61;"POPLATEK MESICNE";250316
191;41;"POPLATEK MESICNE";250317
2354;7;"POPLATEK MESICNE";250317
3782;9;"POPLATEK TYDNE";250317
3328;1;"POPLATEK MESICNE";250317
3083;66;"POPLATEK MESICNE";250318
1199;50;"POPLATEK MESICNE";250318
10652;1;"POPLATEK MESICNE";250318
2690;66;"POPLATEK MESICNE";250319
2495;70;"POPLATEK MESICNE";250319
8505;70;"POPLATEK MESICNE";250320
304;4;"POPLATEK MESICNE";250320
8926;1;"POPLATEK MESICNE";250321
578;28;"POPLATEK TYDNE";250321
1363;11;"POPLATEK MESICNE";250323
1165;44;"POPLATEK MESICNE";250323
85;68;"POPLATEK MESICNE";250323
749;38;"POPLATEK MESICNE";250323
8026;36;"POPLATEK MESICNE";250323
3332;17;"POPLATEK MESICNE";250325
3739;1;"POPLATEK MESICNE";250325
1907;1;"POPLATEK MESICNE";250325
1976;26;"POPLATEK MESICNE";250325
3658;24;"POPLATEK MESICNE";250325
3581;66;"POPLATEK MESICNE";250326
1466;69;"POPLATEK TYDNE";250326
3176;26;"POPLATEK MESICNE";250326
1459;12;"POPLATEK MESICNE";250326
1321;60;"POPLATEK MESICNE";250327
2966;33;"POPLATEK MESICNE";250327
157;11;"POPLATEK MESICNE";250328
2158;38;"POPLATEK MESICNE";250329
2843;30;"POPLATEK MESICNE";250329
3266;14;"POPLATEK MESICNE";250329
2048;76;"POPLATEK MESICNE";250330
442;54;"POPLATEK MESICNE";250330
3885;51;"POPLATEK MESICNE";250401
1863;62;"POPLATEK MESICNE";250401
9167;56;"POPLATEK MESICNE";250402
2874;32;"POPLATEK MESICNE";250402
3695;30;"POPLATEK MESICNE";250402
10068;1;"POPLATEK MESICNE";250402
2725;52;"POPLATEK MESICNE";250402
2899;40;"POPLATEK MESICNE";250403
144;10;"POPLATEK TYDNE";250403
1933;35;"POPLATEK MESICNE";250404
1034;73;"POPLATEK MESICNE";250404
49;1;"POPLATEK MESICNE";250406
1594;15;"POPLATEK MESICNE";250406
1138;41;"POPLATEK MESICNE";250407
3544;33;"POPLATEK MESICNE";250407
1636;53;"POPLATEK MESICNE";250408
10812;16;"POPLATEK MESICNE";250408
2165;51;"POPLATEK MESICNE";250408
3460;16;"POPLATEK MESICNE";250408
4208;1;"POPLATEK MESICNE";250408
2954;1;"POPLATEK MESICNE";250408
843;6;"POPLATEK MESICNE";250409
2901;1;"POPLATEK MESICNE";250409
1734;37;"POPLATEK MESICNE";250410
2466;39;"POPLATEK MESICNE";250411
476;69;"POPLATEK MESICNE";250411
1407;19;"POPLATEK PO OBRATU";250411
1598;15;"POPLATEK MESICNE";250412
2166;71;"POPLATEK MESICNE";250412
1259;72;"POPLATEK MESICNE";250412
927;69;"POPLATEK MESICNE";250412
2575;72;"POPLATEK MESICNE";250413
4467;17;"POPLATEK TYDNE";250413
1253;5;"POPLATEK MESICNE";250413
1281;8;"POPLATEK MESICNE";250414
1915;2;"POPLATEK MESICNE";250414
3716;1;"POPLATEK MESICNE";250414
1560;62;"POPLATEK MESICNE";250414
4725;73;"POPLATEK MESICNE";250414
1665;73;"POPLATEK MESICNE";250415
12;21;"POPLATEK MESICNE";250415
3398;43;"POPLATEK MESICNE";250415
4475;72;"POPLATEK MESICNE";250416
2586;57;"POPLATEK MESICNE";250416
189;76;"POPLATEK MESICNE";250416
3077;64;"POPLATEK MESICNE";250416
3634;21;"POPLATEK MESICNE";250416
3897;13;"POPLATEK MESICNE";250416
2055;37;"POPLATEK MESICNE";250417
3012;49;"POPLATEK MESICNE";250418
1035;73;"POPLATEK MESICNE";250418
1687;23;"POPLATEK MESICNE";250418
407;72;"POPLATEK TYDNE";250418
2744;70;"POPLATEK TYDNE";250419
3194;11;"POPLATEK MESICNE";250419
109;53;"POPLATEK MESICNE";250420
1198;70;"POPLATEK MESICNE";250420
3830;56;"POPLATEK MESICNE";250420
3692;70;"POPLATEK MESICNE";250421
3217;75;"POPLATEK PO OBRATU";250423
453;75;"POPLATEK MESICNE";250424
2539;24;"POPLATEK MESICNE";250424
794;63;"POPLATEK MESICNE";250424
636;75;"POPLATEK MESICNE";250424
309;14;"POPLATEK MESICNE";250425
873;73;"POPLATEK MESICNE";250426
589;1;"POPLATEK MESICNE";250426
9484;5;"POPLATEK MESICNE";250426
3052;44;"POPLATEK MESICNE";250426
10134;22;"POPLATEK MESICNE";250426
3846;61;"POPLATEK MESICNE";250427
912;65;"POPLATEK MESICNE";250427
2080;74;"POPLATEK MESICNE";250427
2857;19;"POPLATEK MESICNE";250428
647;1;"POPLATEK MESICNE";250428
2952;65;"POPLATEK MESICNE";250428
240;72;"POPLATEK MESICNE";250428
1693;1;"POPLATEK PO OBRATU";250429
2612;1;"POPLATEK MESICNE";250429
3104;1;"POPLATEK MESICNE";250429
1488;25;"POPLATEK MESICNE";250429
2451;54;"POPLATEK MESICNE";250429
10257;27;"POPLATEK MESICNE";250501
1024;19;"POPLATEK MESICNE";250502
2173;64;"POPLATEK MESICNE";250502
98;55;"POPLATEK MESICNE";250502
3119;33;"POPLATEK MESICNE";250502
1230;1;"POPLATEK MESICNE";250503
2594;19;"POPLATEK PO OBRATU";250503
3773;10;"POPLATEK MESICNE";250504
3635;10;"POPLATEK MESICNE";250504
293;1;"POPLATEK MESICNE";250504
1178;41;"POPLATEK MESICNE";250504
3988;23;"POPLATEK MESICNE";250504
2816;74;"POPLATEK MESICNE";250504
722;38;"POPLATEK PO OBRATU";250504
2184;6;"POPLATEK MESICNE";250507
10022;1;"POPLATEK MESICNE";250507
1385;53;"POPLATEK MESICNE";250508
3506;70;"POPLATEK MESICNE";250508
316;62;"POPLATEK MESICNE";250508
3711;3;"POPLATEK MESICNE";250508
1982;6;"POPLATEK MESICNE";250508
2071;35;"POPLATEK MESICNE";250508
2800;41;"POPLATEK MESICNE";250508
997;54;"POPLATEK MESICNE";250508
367;23;"POPLATEK MESICNE";250509
2141;21;"POPLATEK MESICNE";250509
2127;1;"POPLATEK MESICNE";250509
3214;67;"POPLATEK MESICNE";250510
250;56;"POPLATEK MESICNE";250510
3742;59;"POPLATEK MESICNE";250511
3577;74;"POPLATEK MESICNE";250511
2448;23;"POPLATEK MESICNE";250511
1130;1;"POPLATEK MESICNE";250511
2118;42;"POPLATEK MESICNE";250511
2005;16;"POPLATEK MESICNE";250511
475;3;"POPLATEK MESICNE";250511
6922;3;"POPLATEK TYDNE";250512
3122;74;"POPLATEK MESICNE";250512
282;69;"POPLATEK MESICNE";250512
3140;3;"POPLATEK MESICNE";250513
3790;1;"POPLATEK TYDNE";250513
5164;5;"POPLATEK MESICNE";250513
8149;64;"POPLATEK PO OBRATU";250514
2900;20;"POPLATEK MESICNE";250514
383;38;"POPLATEK MESICNE";250515
1953;9;"POPLATEK TYDNE";250515
3344;70;"POPLATEK MESICNE";250515
139;38;"POPLATEK TYDNE";250515
1808;28;"POPLATEK MESICNE";250516
3299;11;"POPLATEK TYDNE";250516
1697;63;"POPLATEK MESICNE";250517
2392;1;"POPLATEK MESICNE";250518
8713;53;"POPLATEK MESICNE";250518
3403;63;"POPLATEK MESICNE";250520
1424;32;"POPLATEK MESICNE";250520
2366;68;"POPLATEK MESICNE";250520
2668;21;"POPLATEK MESICNE";250520
2698;49;"POPLATEK MESICNE";250521
3872;25;"POPLATEK MESICNE";250521
10343;8;"POPLATEK MESICNE";250522
2743;51;"POPLATEK MESICNE";250522
834;3;"POPLATEK MESICNE";250523
1956;63;"POPLATEK MESICNE";250523
4729;66;"POPLATEK MESICNE";250523
760;1;"POPLATEK MESICNE";250524
2324;1;"POPLATEK MESICNE";250524
7559;56;"POPLATEK MESICNE";250524
9208;29;"POPLATEK MESICNE";250524
3163;41;"POPLATEK MESICNE";250524
3732;21;"POPLATEK MESICNE";250525
1710;74;"POPLATEK MESICNE";250525
868;1;"POPLATEK MESICNE";250526
534;1;"POPLATEK MESICNE";250526
3662;4;"POPLATEK MESICNE";250526
11053;46;"POPLATEK MESICNE";250527
3172;77;"POPLATEK MESICNE";250527
3905;54;"POPLATEK PO OBRATU";250528
464;43;"POPLATEK MESICNE";250528
1574;75;"POPLATEK MESICNE";250528
2891;42;"POPLATEK MESICNE";250528
2860;54;"POPLATEK TYDNE";250530
10679;1;"POPLATEK MESICNE";250530
5;15;"POPLATEK MESICNE";250530
4130;70;"POPLATEK MESICNE";250601
4527;9;"POPLATEK MESICNE";250601
3951;22;"POPLATEK MESICNE";250602
3700;1;"POPLATEK MESICNE";250603
2564;36;"POPLATEK MESICNE";250603
3202;8;"POPLATEK MESICNE";250604
879;9;"POPLATEK MESICNE";250604
2404;8;"POPLATEK MESICNE";250605
1537;54;"POPLATEK MESICNE";250606
3768;52;"POPLATEK MESICNE";250606
5944;27;"POPLATEK MESICNE";250606
9673;76;"POPLATEK MESICNE";250607
229;1;"POPLATEK MESICNE";250607
614;25;"POPLATEK MESICNE";250607
1724;48;"POPLATEK MESICNE";250607
1185;12;"POPLATEK MESICNE";250607
349;72;"POPLATEK MESICNE";250608
682;54;"POPLATEK MESICNE";250608
291;7;"POPLATEK MESICNE";250608
3211;72;"POPLATEK MESICNE";250609
3060;73;"POPLATEK MESICNE";250609
4471;4;"POPLATEK TYDNE";250609
2956;15;"POPLATEK MESICNE";250610
2019;64;"POPLATEK MESICNE";250611
1491;47;"POPLATEK MESICNE";250611
3496;42;"POPLATEK MESICNE";250611
1841;36;"POPLATEK MESICNE";250612
7180;7;"POPLATEK TYDNE";250612
5648;59;"POPLATEK MESICNE";250613
2509;43;"POPLATEK MESICNE";250613
2878;1;"POPLATEK MESICNE";250614
1015;1;"POPLATEK MESICNE";250614
1753;71;"POPLATEK MESICNE";250614
2372;1;"POPLATEK MESICNE";250615
6097;29;"POPLATEK MESICNE";250615
2720;2;"POPLATEK TYDNE";250616
2006;25;"POPLATEK MESICNE";250616
3953;1;"POPLATEK MESICNE";250616
2135;51;"POPLATEK MESICNE";250617
1551;72;"POPLATEK MESICNE";250618
1095;54;"POPLATEK MESICNE";250618
3703;74;"POPLATEK MESICNE";250618
3719;37;"POPLATEK MESICNE";250619
2057;1;"POPLATEK MESICNE";250620
2560;15;"POPLATEK MESICNE";250620
